carrier,product,state,age,sex,smoker,face_amount,health_class,monthly_premium,rank_in_quote,is_best,is_mvi_appointed,integrity_carrier,integrity_product,harvest_batch_id,source_date
royal,ensured_legacy_standard,NE,80,male,0,5000,standard_nt,78.91,10,0,0,royal,Ensured Legacy/Standard,2026-08-15,2026-08-15
moo,living_promise_graded,NE,80,male,0,5000,standard_nt,78.95,11,0,1,United of Omaha,Living Promise Graded,2026-08-15,2026-08-15
amam,senior_choice_immediate,NE,80,male,0,5000,standard_nt,79.23,12,0,1,American Amicable,Senior Choice Immediate,2026-08-15,2026-08-15
corebridge,simplinow_graded,NE,80,male,0,5000,standard_nt,79.87,13,0,1,Corebridge Financial,SimpliNow Graded,2026-08-15,2026-08-15
aflac,preferred,NE,80,male,0,5000,standard_nt,80.08,14,0,0,Aflac,Preferred,2026-08-15,2026-08-15
amam,golden_solution_immediate,NE,80,male,0,5000,standard_nt,81.84,15,0,1,American Amicable,Golden Solution Immediate,2026-08-15,2026-08-15
royal,simplified_issue_plan,NE,80,male,0,5000,standard_nt,84.2,16,0,0,royal,Simplified Issue Plan,2026-08-15,2026-08-15
amam,platinum_solution_immediate,NE,80,male,0,5000,standard_nt,86.64,17,0,1,American Amicable,Platinum Solution Immediate,2026-08-15,2026-08-15
logo,standard,NE,80,male,0,5000,standard_nt,92.73,18,0,0,logo,Standard,2026-08-15,2026-08-15
cigna,primary_plan_rop,NE,80,male,0,5000,standard_nt,95.52,19,0,0,cigna,PRIMARY PLAN ROP,2026-08-15,2026-08-15
transamerica,immediate_solution_standard,NE,80,male,0,5000,standard_nt,96.87,20,0,1,Transamerica Life Insurance Co.,Immediate Solution - Standard,2026-08-15,2026-08-15
americo,eagle_select_2,NE,80,male,0,5000,standard_nt,97.5,21,0,1,Americo,Eagle Select 2,2026-08-15,2026-08-15
aetna,standard,NE,80,male,0,5000,standard_nt,103.16,22,0,1,Aetna,Standard,2026-08-15,2026-08-15
logo,superior_choice,NE,80,male,0,5000,standard_nt,103.67,23,0,0,logo,Superior Choice,2026-08-15,2026-08-15
aflac,standard,NE,80,male,0,5000,standard_nt,113.21,24,0,0,Aflac,Standard,2026-08-15,2026-08-15
transamerica,express_select,NE,80,male,0,5000,standard_nt,113.22,25,0,1,Transamerica Life Insurance Co.,Express Select,2026-08-15,2026-08-15
corebridge,giwl_up_to_19_999,NE,80,male,0,5000,standard_nt,113.36,26,0,1,Corebridge Financial,GIWL up to $19;999,2026-08-15,2026-08-15
lbl,simpl_standard,NE,80,male,0,5000,standard_nt,114.28,27,0,0,lbl,SIMPL Standard,2026-08-15,2026-08-15
amam,senior_choice_graded,NE,80,male,0,5000,standard_nt,114.49,28,0,1,American Amicable,Senior Choice Graded,2026-08-15,2026-08-15
logo,graded,NE,80,male,0,5000,standard_nt,114.55,29,0,0,logo,Graded,2026-08-15,2026-08-15
foresters,planright_standard,NE,80,male,0,5000,standard_nt,116.09,30,0,0,foresters,PlanRight/Standard,2026-08-15,2026-08-15
lbl,mwl,NE,80,male,0,5000,standard_nt,116.39,31,0,0,lbl,MWL,2026-08-15,2026-08-15
transamerica,express_graded,NE,80,male,0,5000,standard_nt,119.71,32,0,1,Transamerica Life Insurance Co.,Express Graded,2026-08-15,2026-08-15
amam,senior_choice_rop,NE,80,male,0,5000,standard_nt,122.31,33,0,1,American Amicable,Senior Choice ROP,2026-08-15,2026-08-15
gerber,gerber_guaranteed_life,NE,80,male,0,5000,standard_nt,124.12,34,0,0,gerber,Gerber Guaranteed Life,2026-08-15,2026-08-15
amam,golden_solution_graded,NE,80,male,0,5000,standard_nt,124.26,35,0,1,American Amicable,Golden Solution Graded,2026-08-15,2026-08-15
logo,superior_choice_gi,NE,80,male,0,5000,standard_nt,124.61,36,0,0,logo,Superior Choice - GI,2026-08-15,2026-08-15
royal,graded_benefit_life,NE,80,male,0,5000,standard_nt,125.32,37,0,0,royal,Graded Benefit Life,2026-08-15,2026-08-15
gtl,heritage_plan,NE,80,male,0,5000,standard_nt,125.33,38,0,0,gtl,Heritage Plan,2026-08-15,2026-08-15
amam,golden_solution_rop,NE,80,male,0,5000,standard_nt,127.32,39,0,1,American Amicable,Golden Solution ROP,2026-08-15,2026-08-15
amam,platinum_solution_graded,NE,80,male,0,5000,standard_nt,128.58,40,0,1,American Amicable,Platinum Solution Graded,2026-08-15,2026-08-15
royal,ensured_legacy_graded,NE,80,male,0,5000,standard_nt,129.63,41,0,0,royal,Ensured Legacy - Graded,2026-08-15,2026-08-15
foresters,planright_rop,NE,80,male,0,5000,standard_nt,131.2,42,0,0,foresters,PlanRight ROP,2026-08-15,2026-08-15
amam,platinum_solution_rop,NE,80,male,0,5000,standard_nt,131.63,43,0,1,American Amicable,Platinum Solution ROP,2026-08-15,2026-08-15
logo,express_issue_graded,NE,80,male,0,5000,standard_nt,132.43,44,0,0,logo,Express Issue Graded,2026-08-15,2026-08-15
transamerica,easy_solution,NE,80,male,0,5000,standard_nt,169.12,45,0,1,Transamerica Life Insurance Co.,Easy Solution,2026-08-15,2026-08-15
royal,ensured_legacy_guaranteed_issue,NE,80,male,0,5000,standard_nt,184.87,46,0,0,royal,Ensured Legacy - Guaranteed Issue,2026-08-15,2026-08-15
moo,living_promise_level,NE,85,female,0,5000,standard_nt,69.55,1,1,1,United of Omaha,Living Promise Level,2026-08-15,2026-08-15
americo,eagle_select_1,NE,85,female,0,5000,standard_nt,69.84,2,0,1,Americo,Eagle Select 1,2026-08-15,2026-08-15
aetna,preferred,NE,85,female,0,5000,standard_nt,70.09,3,0,1,Aetna,Preferred,2026-08-15,2026-08-15
cigna,primary_plan,NE,85,female,0,5000,standard_nt,72.95,4,0,0,cigna,PRIMARY PLAN,2026-08-15,2026-08-15
transamerica,immediate_solution_preferred,NE,85,female,0,5000,standard_nt,81.01,5,0,1,Transamerica Life Insurance Co.,Immediate Solution - Preferred,2026-08-15,2026-08-15
amam,senior_choice_immediate,NE,85,female,0,5000,standard_nt,84.33,6,0,1,American Amicable,Senior Choice Immediate,2026-08-15,2026-08-15
royal,ensured_legacy_standard,NE,85,female,0,5000,standard_nt,84.35,7,0,0,royal,Ensured Legacy/Standard,2026-08-15,2026-08-15
amam,golden_solution_immediate,NE,85,female,0,5000,standard_nt,85.12,8,0,1,American Amicable,Golden Solution Immediate,2026-08-15,2026-08-15
royal,simplified_issue_plan,NE,85,female,0,5000,standard_nt,86.44,9,0,0,royal,Simplified Issue Plan,2026-08-15,2026-08-15
cigna,primary_plan_rop,NE,85,female,0,5000,standard_nt,89.17,10,0,0,cigna,PRIMARY PLAN ROP,2026-08-15,2026-08-15
amam,platinum_solution_immediate,NE,85,female,0,5000,standard_nt,90.4,11,0,1,American Amicable,Platinum Solution Immediate,2026-08-15,2026-08-15
foresters,planright_preferred,NE,85,female,0,5000,standard_nt,92.85,12,0,0,foresters,PlanRight/Preferred,2026-08-15,2026-08-15
transamerica,immediate_solution_standard,NE,85,female,0,5000,standard_nt,102.81,13,0,1,Transamerica Life Insurance Co.,Immediate Solution - Standard,2026-08-15,2026-08-15
amam,golden_solution_graded,NE,85,female,0,5000,standard_nt,106.67,14,0,1,American Amicable,Golden Solution Graded,2026-08-15,2026-08-15
logo,superior_choice,NE,85,female,0,5000,standard_nt,106.91,15,0,0,logo,Superior Choice,2026-08-15,2026-08-15
amam,platinum_solution_graded,NE,85,female,0,5000,standard_nt,110.35,16,0,1,American Amicable,Platinum Solution Graded,2026-08-15,2026-08-15
aetna,standard,NE,85,female,0,5000,standard_nt,111.74,17,0,1,Aetna,Standard,2026-08-15,2026-08-15
amam,senior_choice_graded,NE,85,female,0,5000,standard_nt,111.98,18,0,1,American Amicable,Senior Choice Graded,2026-08-15,2026-08-15
gtl,heritage_plan,NE,85,female,0,5000,standard_nt,112.83,19,0,0,gtl,Heritage Plan,2026-08-15,2026-08-15
americo,eagle_select_2,NE,85,female,0,5000,standard_nt,114.12,20,0,1,Americo,Eagle Select 2,2026-08-15,2026-08-15
amam,golden_solution_rop,NE,85,female,0,5000,standard_nt,123.92,21,0,1,American Amicable,Golden Solution ROP,2026-08-15,2026-08-15
amam,platinum_solution_rop,NE,85,female,0,5000,standard_nt,127.48,22,0,1,American Amicable,Platinum Solution ROP,2026-08-15,2026-08-15
transamerica,express_select,NE,85,female,0,5000,standard_nt,129.29,23,0,1,Transamerica Life Insurance Co.,Express Select,2026-08-15,2026-08-15
royal,ensured_legacy_graded,NE,85,female,0,5000,standard_nt,131.49,24,0,0,royal,Ensured Legacy - Graded,2026-08-15,2026-08-15
amam,senior_choice_rop,NE,85,female,0,5000,standard_nt,132.58,25,0,1,American Amicable,Senior Choice ROP,2026-08-15,2026-08-15
royal,graded_benefit_life,NE,85,female,0,5000,standard_nt,133.06,26,0,0,royal,Graded Benefit Life,2026-08-15,2026-08-15
foresters,planright_standard,NE,85,female,0,5000,standard_nt,135.88,27,0,0,foresters,PlanRight/Standard,2026-08-15,2026-08-15
logo,superior_choice_gi,NE,85,female,0,5000,standard_nt,165.7,28,0,0,logo,Superior Choice - GI,2026-08-15,2026-08-15
cigna,primary_plan,NE,85,male,0,5000,standard_nt,94.59,1,1,0,cigna,PRIMARY PLAN,2026-08-15,2026-08-15
americo,eagle_select_1,NE,85,male,0,5000,standard_nt,95.69,2,0,1,Americo,Eagle Select 1,2026-08-15,2026-08-15
moo,living_promise_level,NE,85,male,0,5000,standard_nt,97.97,3,0,1,United of Omaha,Living Promise Level,2026-08-15,2026-08-15
aetna,preferred,NE,85,male,0,5000,standard_nt,99.66,4,0,1,Aetna,Preferred,2026-08-15,2026-08-15
royal,simplified_issue_plan,NE,85,male,0,5000,standard_nt,107.14,5,0,0,royal,Simplified Issue Plan,2026-08-15,2026-08-15
transamerica,immediate_solution_preferred,NE,85,male,0,5000,standard_nt,108.65,6,0,1,Transamerica Life Insurance Co.,Immediate Solution - Preferred,2026-08-15,2026-08-15
foresters,planright_preferred,NE,85,male,0,5000,standard_nt,110.07,7,0,0,foresters,PlanRight/Preferred,2026-08-15,2026-08-15
amam,senior_choice_immediate,NE,85,male,0,5000,standard_nt,111.98,8,0,1,American Amicable,Senior Choice Immediate,2026-08-15,2026-08-15
royal,ensured_legacy_standard,NE,85,male,0,5000,standard_nt,112.92,9,0,0,royal,Ensured Legacy/Standard,2026-08-15,2026-08-15
amam,golden_solution_immediate,NE,85,male,0,5000,standard_nt,115.69,10,0,1,American Amicable,Golden Solution Immediate,2026-08-15,2026-08-15
cigna,primary_plan_rop,NE,85,male,0,5000,standard_nt,117.6,11,0,0,cigna,PRIMARY PLAN ROP,2026-08-15,2026-08-15
amam,platinum_solution_immediate,NE,85,male,0,5000,standard_nt,120.68,12,0,1,American Amicable,Platinum Solution Immediate,2026-08-15,2026-08-15
americo,eagle_select_2,NE,85,male,0,5000,standard_nt,132.62,13,0,1,Americo,Eagle Select 2,2026-08-15,2026-08-15
amam,senior_choice_graded,NE,85,male,0,5000,standard_nt,140.07,14,0,1,American Amicable,Senior Choice Graded,2026-08-15,2026-08-15
transamerica,immediate_solution_standard,NE,85,male,0,5000,standard_nt,141.94,15,0,1,Transamerica Life Insurance Co.,Immediate Solution - Standard,2026-08-15,2026-08-15
logo,superior_choice,NE,85,male,0,5000,standard_nt,147.12,16,0,0,logo,Superior Choice,2026-08-15,2026-08-15
amam,golden_solution_graded,NE,85,male,0,5000,standard_nt,152.08,17,0,1,American Amicable,Golden Solution Graded,2026-08-15,2026-08-15
amam,platinum_solution_graded,NE,85,male,0,5000,standard_nt,156.38,18,0,1,American Amicable,Platinum Solution Graded,2026-08-15,2026-08-15
aetna,standard,NE,85,male,0,5000,standard_nt,157.85,19,0,1,Aetna,Standard,2026-08-15,2026-08-15
gtl,heritage_plan,NE,85,male,0,5000,standard_nt,160.74,20,0,0,gtl,Heritage Plan,2026-08-15,2026-08-15
foresters,planright_standard,NE,85,male,0,5000,standard_nt,164.85,21,0,0,foresters,PlanRight/Standard,2026-08-15,2026-08-15
royal,graded_benefit_life,NE,85,male,0,5000,standard_nt,165.04,22,0,0,royal,Graded Benefit Life,2026-08-15,2026-08-15
logo,superior_choice_gi,NE,85,male,0,5000,standard_nt,165.7,23,0,0,logo,Superior Choice - GI,2026-08-15,2026-08-15
amam,senior_choice_rop,NE,85,male,0,5000,standard_nt,170.46,24,0,1,American Amicable,Senior Choice ROP,2026-08-15,2026-08-15
royal,ensured_legacy_graded,NE,85,male,0,5000,standard_nt,177.91,25,0,0,royal,Ensured Legacy - Graded,2026-08-15,2026-08-15
amam,golden_solution_rop,NE,85,male,0,5000,standard_nt,181.65,26,0,1,American Amicable,Golden Solution ROP,2026-08-15,2026-08-15
amam,platinum_solution_rop,NE,85,male,0,5000,standard_nt,185.92,27,0,1,American Amicable,Platinum Solution ROP,2026-08-15,2026-08-15
transamerica,express_select,NE,85,male,0,5000,standard_nt,190.56,28,0,1,Transamerica Life Insurance Co.,Express Select,2026-08-15,2026-08-15
royal,simplified_issue_plan,NE,45,female,0,5000,standard_nt,11.36,1,1,0,royal,Simplified Issue Plan,2026-08-15,2026-08-15
logo,preferred,NE,45,female,0,5000,standard_nt,12.84,2,0,0,logo,Preferred,2026-08-15,2026-08-15
moo,living_promise_level,NE,45,female,0,5000,standard_nt,12.9,3,0,1,United of Omaha,Living Promise Level,2026-08-15,2026-08-15
logo,superior_choice,NE,45,female,0,5000,standard_nt,13.01,4,0,0,logo,Superior Choice,2026-08-15,2026-08-15
transamerica,immediate_solution_preferred,NE,45,female,0,5000,standard_nt,13.33,5,0,1,Transamerica Life Insurance Co.,Immediate Solution - Preferred,2026-08-15,2026-08-15
americo,eagle_select_1,NE,45,female,0,5000,standard_nt,13.76,6,0,1,Americo,Eagle Select 1,2026-08-15,2026-08-15
logo,standard,NE,45,female,0,5000,standard_nt,13.76,7,0,0,logo,Standard,2026-08-15,2026-08-15
lbl,simpl_preferred,NE,45,female,0,5000,standard_nt,14.39,8,0,0,lbl,SIMPL Preferred,2026-08-15,2026-08-15
moo,living_promise_graded,NE,45,female,0,5000,standard_nt,14.42,9,0,1,United of Omaha,Living Promise Graded,2026-08-15,2026-08-15
aetna,preferred,NE,45,female,0,5000,standard_nt,14.52,10,0,1,Aetna,Preferred,2026-08-15,2026-08-15
transamerica,immediate_solution_standard,NE,45,female,0,5000,standard_nt,15.09,11,0,1,Transamerica Life Insurance Co.,Immediate Solution - Standard,2026-08-15,2026-08-15
aetna,standard,NE,45,female,0,5000,standard_nt,16.71,12,0,1,Aetna,Standard,2026-08-15,2026-08-15
lbl,simpl_standard,NE,45,female,0,5000,standard_nt,16.74,13,0,0,lbl,SIMPL Standard,2026-08-15,2026-08-15
logo,graded,NE,45,female,0,5000,standard_nt,17.97,14,0,0,logo,Graded,2026-08-15,2026-08-15
royal,graded_benefit_life,NE,45,female,0,5000,standard_nt,18.32,15,0,0,royal,Graded Benefit Life,2026-08-15,2026-08-15
americo,eagle_select_2,NE,45,female,0,5000,standard_nt,18.48,16,0,1,Americo,Eagle Select 2,2026-08-15,2026-08-15
aflac,standard,NE,45,female,0,5000,standard_nt,18.76,17,0,0,Aflac,Standard,2026-08-15,2026-08-15
aetna,primary_plan_rop,NE,45,female,0,5000,standard_nt,19.38,18,0,1,Aetna,PRIMARY PLAN ROP,2026-08-15,2026-08-15
lbl,mwl,NE,45,female,0,5000,standard_nt,19.93,19,0,0,lbl,MWL,2026-08-15,2026-08-15
americo,eagle_select_3,NE,45,female,0,5000,standard_nt,19.95,20,0,1,Americo,Eagle Select 3,2026-08-15,2026-08-15
gtl,heritage_plan,NE,45,female,0,5000,standard_nt,21.17,21,0,0,gtl,Heritage Plan,2026-08-15,2026-08-15
logo,superior_choice_gi,NE,45,female,0,5000,standard_nt,25.5,22,0,0,logo,Superior Choice - GI,2026-08-15,2026-08-15
aflac,primary_plan_rop,NE,45,female,0,5000,standard_nt,27.09,23,0,0,Aflac,Primary Plan ROP,2026-08-15,2026-08-15
logo,express_issue_graded,NE,45,female,0,5000,standard_nt,27.49,24,0,0,logo,Express Issue Graded,2026-08-15,2026-08-15
transamerica,easy_solution,NE,45,female,0,5000,standard_nt,30.05,25,0,1,Transamerica Life Insurance Co.,Easy Solution,2026-08-15,2026-08-15
transamerica,express_graded,NE,45,female,0,5000,standard_nt,33.39,26,0,1,Transamerica Life Insurance Co.,Express Graded,2026-08-15,2026-08-15
transamerica,express_select,NE,45,female,0,5000,standard_nt,38.87,27,0,1,Transamerica Life Insurance Co.,Express Select,2026-08-15,2026-08-15
logo,guaranteed_issue,NE,45,female,0,5000,standard_nt,42.62,28,0,0,logo,Guaranteed Issue,2026-08-15,2026-08-15
cigna,primary_plan,NE,85,male,0,5000,standard_nt,94.59,1,1,0,cigna,PRIMARY PLAN,2026-08-20,2026-08-20
americo,eagle_select_1,NE,85,male,0,5000,standard_nt,95.69,2,0,1,Americo,Eagle Select 1,2026-08-20,2026-08-20
moo,living_promise_level,NE,85,male,0,5000,standard_nt,97.97,3,0,1,United of Omaha,Living Promise Level,2026-08-20,2026-08-20
aetna,preferred,NE,85,male,0,5000,standard_nt,99.66,4,0,1,Aetna,Preferred,2026-08-20,2026-08-20
royal,simplified_issue_plan,NE,85,male,0,5000,standard_nt,107.14,5,0,0,royal,Simplified Issue Plan,2026-08-20,2026-08-20
transamerica,immediate_solution_preferred,NE,85,male,0,5000,standard_nt,108.65,6,0,1,Transamerica Life Insurance Co.,Immediate Solution - Preferred,2026-08-20,2026-08-20
foresters,planright_preferred,NE,85,male,0,5000,standard_nt,110.07,7,0,0,foresters,PlanRight/Preferred,2026-08-20,2026-08-20
amam,senior_choice_immediate,NE,85,male,0,5000,standard_nt,111.98,8,0,1,American Amicable,Senior Choice Immediate,2026-08-20,2026-08-20
royal,ensured_legacy_standard,NE,85,male,0,5000,standard_nt,112.92,9,0,0,royal,Ensured Legacy/Standard,2026-08-20,2026-08-20
amam,golden_solution_immediate,NE,85,male,0,5000,standard_nt,115.69,10,0,1,American Amicable,Golden Solution Immediate,2026-08-20,2026-08-20
cigna,primary_plan_rop,NE,85,male,0,5000,standard_nt,117.6,11,0,0,cigna,PRIMARY PLAN ROP,2026-08-20,2026-08-20
amam,platinum_solution_immediate,NE,85,male,0,5000,standard_nt,120.68,12,0,1,American Amicable,Platinum Solution Immediate,2026-08-20,2026-08-20
americo,eagle_select_2,NE,85,male,0,5000,standard_nt,132.62,13,0,1,Americo,Eagle Select 2,2026-08-20,2026-08-20
amam,senior_choice_graded,NE,85,male,0,5000,standard_nt,140.07,14,0,1,American Amicable,Senior Choice Graded,2026-08-20,2026-08-20
transamerica,immediate_solution_standard,NE,85,male,0,5000,standard_nt,141.94,15,0,1,Transamerica Life Insurance Co.,Immediate Solution - Standard,2026-08-20,2026-08-20
logo,superior_choice,NE,85,male,0,5000,standard_nt,147.12,16,0,0,logo,Superior Choice,2026-08-20,2026-08-20
amam,golden_solution_graded,NE,85,male,0,5000,standard_nt,152.08,17,0,1,American Amicable,Golden Solution Graded,2026-08-20,2026-08-20
amam,platinum_solution_graded,NE,85,male,0,5000,standard_nt,156.38,18,0,1,American Amicable,Platinum Solution Graded,2026-08-20,2026-08-20
aetna,standard,NE,85,male,0,5000,standard_nt,157.85,19,0,1,Aetna,Standard,2026-08-20,2026-08-20
gtl,heritage_plan,NE,85,male,0,5000,standard_nt,160.74,20,0,0,gtl,Heritage Plan,2026-08-20,2026-08-20
foresters,planright_standard,NE,85,male,0,5000,standard_nt,164.85,21,0,0,foresters,PlanRight/Standard,2026-08-20,2026-08-20
royal,graded_benefit_life,NE,85,male,0,5000,standard_nt,165.04,22,0,0,royal,Graded Benefit Life,2026-08-20,2026-08-20
logo,superior_choice_gi,NE,85,male,0,5000,standard_nt,165.7,23,0,0,logo,Superior Choice - GI,2026-08-20,2026-08-20
amam,senior_choice_rop,NE,85,male,0,5000,standard_nt,170.46,24,0,1,American Amicable,Senior Choice ROP,2026-08-20,2026-08-20
royal,ensured_legacy_graded,NE,85,male,0,5000,standard_nt,177.91,25,0,0,royal,Ensured Legacy - Graded,2026-08-20,2026-08-20
amam,golden_solution_rop,NE,85,male,0,5000,standard_nt,181.65,26,0,1,American Amicable,Golden Solution ROP,2026-08-20,2026-08-20
amam,platinum_solution_rop,NE,85,male,0,5000,standard_nt,185.92,27,0,1,American Amicable,Platinum Solution ROP,2026-08-20,2026-08-20
transamerica,express_select,NE,85,male,0,5000,standard_nt,190.56,28,0,1,Transamerica Life Insurance Co.,Express Select,2026-08-20,2026-08-20
americo,eagle_select_1,NE,85,male,0,10000,standard_nt,187.58,1,1,1,Americo,Eagle Select 1,2026-08-20,2026-08-20
cigna,primary_plan,NE,85,male,0,10000,standard_nt,189.18,2,0,0,cigna,PRIMARY PLAN,2026-08-20,2026-08-20
moo,living_promise_level,NE,85,male,0,10000,standard_nt,192.74,3,0,1,United of Omaha,Living Promise Level,2026-08-20,2026-08-20
aetna,preferred,NE,85,male,0,10000,standard_nt,195.82,4,0,1,Aetna,Preferred,2026-08-20,2026-08-20
royal,simplified_issue_plan,NE,85,male,0,10000,standard_nt,213.2,5,0,0,royal,Simplified Issue Plan,2026-08-20,2026-08-20
transamerica,immediate_solution_preferred,NE,85,male,0,10000,standard_nt,213.7,6,0,1,Transamerica Life Insurance Co.,Immediate Solution - Preferred,2026-08-20,2026-08-20
foresters,planright_preferred,NE,85,male,0,10000,standard_nt,216.99,7,0,0,foresters,PlanRight/Preferred,2026-08-20,2026-08-20
amam,senior_choice_immediate,NE,85,male,0,10000,standard_nt,221.31,8,0,1,American Amicable,Senior Choice Immediate,2026-08-20,2026-08-20
royal,ensured_legacy_standard,NE,85,male,0,10000,standard_nt,221.48,9,0,0,royal,Ensured Legacy/Standard,2026-08-20,2026-08-20
amam,golden_solution_immediate,NE,85,male,0,10000,standard_nt,228.74,10,0,1,American Amicable,Golden Solution Immediate,2026-08-20,2026-08-20
transamerica,express_premier,NE,85,male,0,10000,standard_nt,232.63,11,0,1,Transamerica Life Insurance Co.,Express Premier,2026-08-20,2026-08-20
amam,platinum_solution_immediate,NE,85,male,0,10000,standard_nt,234.32,12,0,1,American Amicable,Platinum Solution Immediate,2026-08-20,2026-08-20
cigna,primary_plan_rop,NE,85,male,0,10000,standard_nt,235.19,13,0,0,cigna,PRIMARY PLAN ROP,2026-08-20,2026-08-20
americo,eagle_select_2,NE,85,male,0,10000,standard_nt,261.44,14,0,1,Americo,Eagle Select 2,2026-08-20,2026-08-20
amam,senior_choice_graded,NE,85,male,0,10000,standard_nt,277.51,15,0,1,American Amicable,Senior Choice Graded,2026-08-20,2026-08-20
transamerica,immediate_solution_standard,NE,85,male,0,10000,standard_nt,280.28,16,0,1,Transamerica Life Insurance Co.,Immediate Solution - Standard,2026-08-20,2026-08-20
